Video ID,Title,Channel,Published At
q-_RebXN1go,#afd #andywinhart #gesundheit #deutschland  #foryou,Andy Winhart - Neues aus dem Bayerischen Landtag,2025-01-31T17:45:03Z
q-_RebXN1go,#afd #andywinhart #gesundheit #deutschland  #foryou,Andy Winhart - Neues aus dem Bayerischen Landtag,2025-01-31T17:45:03Z
wE_FQrpnbOU,&quot;Lasst uns die Betrügerpartei CDU überholen&quot; #aliceweidel #afd #cdu #bundestagswahl #merz,Red Scorpion,2025-01-16T16:30:26Z
wDkT6YFB-ME,&#39;Minister für Verfassungsbruch&#39; 😂 #fpö #österreich #politik #deutsch #afd,ExpertInnen,2025-01-20T22:20:42Z
sJ-EcCEdNtI,#Merz #cdu #afd wählt die Linke #dielinke #trending #gregorgysi,Tobi TV,2025-01-19T22:23:17Z
nr0cfeW-Azg,SCHOCK-ENTHÜLLUNG: CDU-RHETORIK WAR RECHTER ALS AFD?,M — Λ U S — T V,2025-01-28T14:16:00Z
34F_g69FzYs,Entscheidungshilfe für die Bundestagswahl 2025 #afd #nurnochafd #bundestagswahl2025 #btw,"Elena Roon, MdL",2025-01-19T11:57:15Z
dfvMRzU-Fjk,#AfD Beteiligung - Deutschlands Zukunftsplan in 100 Tagen #afd #weidel,Politik & Wirtschaft Extratalk,2025-01-12T18:30:37Z
tX_Kj2wNNQo,Der neue Flyer von der AfD. Morgen kommt eine große Ankündigung.,Benny's World,2025-01-28T17:54:26Z
DqMQEofZwCU,Trump als Präsident - Chance auf Frieden in der Ukraine #afd #weidel,Extratalk,2025-01-14T07:00:07Z
qA7cDaMDBHQ,Alice Weidel - Schluss mit Spielchen  #afd #teamalice #abschieben #abschiebung  #afdnrw #aliceweidel,NewsOne,2025-01-28T10:08:06Z
FelM9jt40NQ,Почему русские немцы выбирают партию AfD? #германия #russendeutsche #afd #адг,Создаватель,2025-01-15T12:16:39Z
F3r4lPV2mqc,Wir wählen blau! - Deutschlandlied #heimatliebe  #afd  #musik #bundestagswahl2025,Deutsche Kultur,2025-01-19T10:05:49Z
vOen4_UAz40,AfM - DEUTSCHLANDS RETTUNG (Song) #musik #afd,Team Weidel,2025-01-30T04:26:06Z
2dgNMQV8tDA,CDU und AfD  Eine mögliche Koalition #politik #afd #deutschland,Politik & Perspektive,2025-01-30T16:45:00Z
jkPaEGYkXbw,Если к власти в Германии прийдёт AFD #германия #deutschland #интересныефакты #russendeutsche #afd,Создаватель,2025-01-08T15:57:11Z
-mb_gSk0pv4,Jan Zwerg (AfD): Sachsen hat eine Mitte-Rechts-Regierung verdient!  #afd #afdsachsen #fraktion,AfD-Fraktion im Sächsischen Landtag,2025-01-22T17:00:00Z
nt4cW4peoTs,Quick lesson 🤫 #shorts  #europe #migrantes #edit #afd #migration #satire #,Europes Heritage,2025-01-28T06:27:08Z
YBQX_lUGEjw,"Zeitenwende (Metal, Rock) #Trump #AfD #Musk #Weidel",JiuRider (Musik für Deutschland),2025-01-21T23:27:12Z
-PkOTGahff8,AfD=ドイツのための選択肢とは？世界で急増する反グローバリズム政党の潮流！及川幸久【赤坂ニュース224】参政党,参政党,2025-01-25T10:00:00Z
v4pipQjAoOg,Remigration verstehen: Ein kontroverses Wortspiel entschlüsselt #afd #aliceweidel #wahlen2025,AFD Highlights,2025-01-22T13:58:42Z
hO2FpFnhiZU,Greta Thunberg.... Ahnungslos #memes #funny #humor #comedy #grüne #gretathunberg #afd,lightning random in Berlin,2025-01-11T20:38:42Z
BQe3IJVGy5w,1.1 in Berlin #fypシ #afd #cdu #islam #deutsch #deutschland #politik #lustig #religion #ampel #koran,BlueTiger,2025-01-02T16:38:07Z
4_8vdxu7uf0,Der historische Tag der AfD im Bundestag!,NoAntifant,2025-01-30T22:42:48Z
H8RnU6wSeF0,In 5 Wochen ist Bundestagswahl! #afd #cdu #diegrünen #umfragen #deutsch #wahlen, Tim,2025-01-19T12:08:45Z
UJOUq6z4-lk,"Sei schlau, wähl blau  #AfD #aliceweidel",Kunstliedermacher ,2025-01-26T19:25:24Z
jfjDL1B4l5A,#OliverJanich unterstützt die #AfD,A. H. Effekt04,2025-01-31T14:17:16Z
zocyP6NumDg,#politik #deutschland #bundestagswahl #afd #afdfraktion #elonmusk #rechts #grüne #überwachung,Fettbär ,2025-01-21T09:54:37Z
xUQN28kM8sg,AfD Parteitag - Alice Weidel: Der Queer Woke Wahnsinn,Alienjäger02,2025-01-15T18:30:50Z
fnY2BblZd-M,💙 Wieder eine STARKE DEUTSCHE WIRTSCHAFT! 🇩🇪 #afd 💙,Funke für Deutschland,2025-01-27T21:05:54Z
b9GCAdHCTg4,Linksextremisten kontrollieren Presse Polizei machtlos #shorts #afd #news,Auftrag Geschichte präsentiert von KlappspatenTV,2025-01-12T17:48:56Z
WlLVmvxgnz0,💙 Wieder mehr SICHERHEIT für uns DEUTSCHE! 🇩🇪 #afd 💙,Funke für Deutschland,2025-01-27T21:05:57Z
w6THie7lhz4,Alice Weidels Ideen für Deutschland! #bundestag #afd #weidel,AfD-Fraktion Bundestag,2025-01-21T14:18:40Z
i62C09FvcnM,Ist Koalition zwischen AFD und CDU unausweichlich? #afd #cdu #bundestagswahl #deutschland,Prinz,2025-01-12T15:00:51Z
XRwlo9V_cgc,Geht Wählen am 23.2.25 Für Deutschland für unsere Demokratie AfD!!! #afd #deutschland #neuwahlen,GermanNewsOG,2025-01-26T15:52:55Z
zBl6Y-VevdE,Alice Weidel in Halle bei AfD Mega Veranstaltung - Es ist Zeit für die AfD! Freiheit!  #afd,LevelUpLife,2025-01-26T11:40:55Z
_ocVHvf3r8A,💙 Wieder mehr WOHLSTAND für den DEUTSCHEN Bürger! 🇩🇪 #afd 💙,Funke für Deutschland,2025-01-27T21:06:00Z
l4-YYGcmRvw,Weidel exklusiv zur Amtseinführung des US-Präsidenten?! #afd,Marius,2025-01-01T11:45:14Z
8udQmwJubUw,AFD: Wie schamlos kann man sein ? Enxhi Seli Zacharias 29.01.2025,Alienjäger02,2025-01-30T19:33:02Z
D6xXOFAzUHM,#markuslanz #lanz #Aschaffenburg #magdeburg #solingen #Mannheim #Kubicki #Dröge #Staatsversagen #Afd,Berlin360°,2025-01-23T13:04:00Z
svprxTrW3x8,Anreise zum Bundesparteitag der #AfD in #Riesa,Dr. Malte Kaufmann,2025-01-11T14:15:12Z
ZhesDzMSSHQ,#lügenpresse #gegenrechts #rechts #nachrichten #afd #afdfraktion #bundestagswahl #links #rechts,Fettbär ,2025-01-28T08:09:03Z
UQSoURjgi2Q,💙 Wieder BEZAHLBARER STROM und SPRIT! 🇩🇪 #afd 💙,Funke für Deutschland,2025-01-27T21:05:48Z
bKt8qDZIhUQ,Théâtre : « FEAR » de Falk Richter Short 5  #film  #acting  #theatre #Paris #afd #rn,Frai_Films,2025-01-25T12:16:30Z
qSKAgT13QUo,Bei Markus Lanz: Jörg Urban (AfD) vs. Amira Mohamed Ali (BSW): Warum stimmen Sie NICHT gegen Waffen?,AfD-Fraktion im Sächsischen Landtag,2025-01-16T14:30:33Z
RMM6_Rz3g_8,Bundestagswahl 2025 #wahlen #politik #deutschland #wahl #btw25 #shortsvideo #bayern #afd,Manfred Schiller,2025-01-23T05:00:21Z
-tHzhx_FY20,Verhöhnen die Grünen jetzt die Bürger? #afd #ingohahn #grüne #bürger #gewalt #attentat #migranten,Prof. Dr. Ingo Hahn,2025-01-25T08:47:42Z
CQ-55uB0GzU,"Lastenrad predigen, Panzer-Diesel fahren! #afd #ltnrw",AfD-Fraktion NRW,2025-01-14T18:00:07Z
kI22t_NvNbU,"Wahlkampf-„Scherze“ mit Nazi-Vorbildern macht man nicht, #AfD Karlsruhe! #abschiebeticket #nius",RealTalk - mit Julius Böhm,2025-01-14T10:30:03Z
1KzeZjQiflA,✅ EILT! US President trifft Bundeskanzlerin Alice Weidel AfD (Amtseinführung Washington),Deutscher Ureinwohner,2025-01-02T14:11:05Z
pHKr7g_4GLU,Alice Weidel CDU-Wahlkampf: AfD-Positionen und die Wahrheit!,NoAntifant,2025-01-25T13:09:09Z
drV5b6gCoFo,Alice Weidel ich möchte mich AfD-Bundesparteitag in Riesa#news#politik#shorts#shortsfeed#elonmusk,Maa&moon,2025-01-12T12:19:00Z
IQkNMn0XpKA,Der Zusammenbruch der AfD-Diffamierung: Ein neues Kapitel,NoAntifant,2025-01-03T07:46:05Z
OxX3RrJXy5U,Schrei nach Gerechtigkeit  (Blutmesser Remix) #deutschland #metal #deutschrock #patrioten #afd,Harte Kante,2025-01-25T21:32:35Z
SQX8o5GZC9U,Energieversorgung und Souveränität - Deutschlands Herausforderung #afd #chrupalla,Extratalk,2025-01-22T05:30:09Z
tWo-xMuxQBI,Demo Aachen 18.01.2025fddemoaachen #afddemo  #afd #linken #linke #aachendemo  #demoaachen2025,ViviMama4Life,2025-01-18T23:16:50Z
xt6dyJ2B4kE,Jetzt für den frieden zu kämpfen. 🇩🇪#ZeitfürDeutschland #afd #AliceWeidel,Dr. Götz Frömming,2025-01-08T13:42:57Z
8Lteq3RagVg,16.000 demonstrieren in Hamburg: Protest gegen AfD und Alice Weidel eskaliert stellenweise!,Sascha Schmitz,2025-01-17T11:48:09Z
ux1Zsx0cDq0,Wahl 2025 Mut zur Wahrheit  #politik #deutschland #afd #bayern,Stephan Protschka,2025-01-11T05:00:51Z
EAfj3TlW5Ro,AfD im Aufwind: Neue Umfragen zeigen deutlichen Zuwachs - Union unter Druck?,Sascha Schmitz,2025-01-29T11:45:21Z
1PrvCDFZktA,Wahlen 2025 #politik #deutschland #wahlen #afd #shortsvideo,Manfred Schiller,2025-01-15T05:00:01Z
sEOAUx0f7gA,Jugend #migration #afd #deutschland #politik #zdf,Political Entertainment,2025-01-20T16:30:12Z
UZJi4UWhDkU,Vater von Brokstedt-Opfer: Wir müssen endlich anfangen zu handeln #aschaffenburg #afd #cdu,Political Entertainment,2025-01-31T18:07:17Z
YLhIIxh61TE,#Merz #Bundestag #Lauterbach #Nazikeule #Grenzkontrollen #Migration #Aschaffenburg #Afd #habeck,Berlin360°,2025-01-29T17:07:57Z
6nPvMThQj0A,Alice Weidel fordert Asyl-Kurswechsel mit Friedrich Merz - CDU weist AfD-Angebot klar zurück!,Sascha Schmitz,2025-01-24T12:04:16Z
Ele8a7ql7PQ,#kanzler #scholz #Brokstedt #Kyrath #Brokstedt #Opfer #Magdeburg #Aschaffenburg #Solingen #Afd #CDU,Berlin360°,2025-01-31T08:50:34Z
phWK6RG8t8M,#Merz #Bundestag #Scholz #Berichterstattung  #Grenzkontrollen #Migration #Aschaffenburg #Afd #habeck,Berlin360°,2025-01-29T16:25:29Z
AXS-4ia0v-c,#ampel #regenstauf #andywinhart  #foryou  #afd,Andy Winhart - Neues aus dem Bayerischen Landtag,2025-01-29T16:17:39Z
0bUbhPTVsgo,#Beelitz #Aschaffenburg #magdeburg #solingen #Mannheim #Kubicki #Dröge #Polizei #Afd #habeck #Merz,Berlin360°,2025-01-28T17:49:23Z
q8tD9RooDmI,#Weidel #Dunja #Hayali #Afuera! #Bundestag #WiegehtsDeutschland #Mitri #Sirin #YouGov #ZDF #AfD #CDU,Berlin360°,2025-01-29T12:33:09Z
S6yp31EbMYM,Aschaffenburger Grauen wäre mit Grenzkontrollen und Abschiebungen nicht passiert! #afd #ingohahn,Prof. Dr. Ingo Hahn,2025-01-23T15:26:24Z
qy05VOcLYhc,Germany 😞 #afd #europe #migrantes #edit #migration #satire #aschaffenburg,Europes Heritage,2025-01-29T16:54:40Z
14DF7Zywxw4,AfD о социальных выплатах #германия #deutschland #новости #russendeutsche #адг #afd #aliceweidel,Создаватель,2025-01-20T21:30:18Z
Ig3cQgoIvcU,Papst segnet #afd #aliceweidel,utopius,2025-01-24T00:17:46Z
81oADQ4yeos,Hamburg heimfeld Demo gegen rechts ich schäme mich für euch #afd #aliceweidel #news #afdfraktion,AFD-Musik ,2025-01-26T18:33:10Z
Q5NcdX0Ps98,UNFASSBAR-REGIERUNG VERSAGT BEI TERRORBEKÄMPFUNG #Magdeburg #Abschiebung #Terror #AfD #MartinSichert,Martin Sichert,2025-01-15T10:10:17Z
CUmW_wWPUEQ,firefighters battle LA fire #nature #fire #travel #mountains #realestate #afd​ #losangeles​ #fire,Elton Maulana Hanafiah,2025-01-19T00:16:17Z
otiwj-OIodg,Beschert uns HMPV nur einen Lockdown oder zzgl. den Sieg der AfD? | Trump verkündet indirekt die NAU,A. H. Effekt02,2025-01-08T14:21:47Z
iFKYz78-M8Y,&quot;Nazi&quot;-Statement zum Talk zwischen #AliceWeidel und #ElonMusk – „Hitler war Kommunist.“ LOL #AfD,A. H. Effekt02,2025-01-11T12:33:23Z
x0Z70w_PA3U,Ken Jebsen aka Kayvan Soufi-Siavash ist ein dreckiger Wendehals und Zionist – DEBUNKED,A. H. Effekt02,2025-01-12T17:47:10Z
vKM8mKLgMNU,Afd,Pietro,2025-01-25T04:04:57Z
hc5TR-HLSBA,Warum AfD-Wähler nicht von der Partei profitieren würden #Afd #wähler,MDR Aktuell,2025-02-28T11:01:08Z
m9byYrTRY20,Lasst uns mit AfD-Wählern sprechen! #AfD #Politik #Partei,MDR Aktuell,2025-02-27T13:01:15Z
smudpUcRqSo,Lanz: Die AfD will die Union zerstören | #Podcast #Lanz #Precht #CDU #AfD,ZDFheute Nachrichten,2025-02-08T10:01:01Z
evcBwxDQ7Is,Was denken junge Menschen über die AfD? @bayerischerrundfunk,DACH Medien,2025-02-25T14:00:49Z
TKnrVFV-huo,Blick auf die Leistung und die Steuerideen der AfD @SWR,DACH Medien,2025-02-11T16:00:27Z
uPPevN631bk,"Vier Fragen, 15 Sekunden Zeit zu antworten – Alice Weidel, AfD",tagesschau,2025-02-21T12:01:27Z
pmXfy56S220,Undercover in der TikTok-Armee der AfD | WDR Doku,WDR Doku,2025-02-18T17:01:04Z
YMJyHn0-lj4,"3 Dinge, die die AfD ändern will | Bundestagswahlen 2025",karriereguru,2025-02-21T16:33:30Z
TmhGYE4JzkQ,Entlarvte Wahlstrategien?  Was bedeutet die AfD für Grüne und SPD - Dieter Nuhr @rbb,DACH Medien,2025-02-08T11:00:36Z
iS21Z6QXvPg,Das Wahlprogramm der AfD erklärt | Bundestagswahl 2025,MrWissen2go,2025-02-05T16:30:11Z
SmFDE00C3Kg,Don&#39;t vote for hatred and discrimination 🙏#Afd #germanelection #germanpolitics #btw25,Feli from Germany,2025-02-07T20:26:40Z
BPx8lS8K_BE,Die TikTok Armee der AfD | #shorts,rbb Doku,2025-02-15T11:00:12Z
Q1Ak-k2G5OU,FCK Merz FCK AFD #fckafd #fckcdu #cdu #afd #shorts #demo #demonstration #fascism #🏳️‍🌈  #ytshorts,BOVIY,2025-02-01T18:32:03Z
ROe5mAqn-Uo,AfD im Wahlcheck: Wer profitiert – und wer verliert? | extra 3 vom 20.02.2025 · Teil 3 | NDR,extra 3,2025-02-23T16:05:18Z
wZX7dJBCMpk,❌PUTIN BRANDNEU ÜBER AFD❌ #afd #spd #politik #chrupalla #merz #bundestag #scholz #weidel #cdu,Rich Kids of Wall Street ,2025-02-03T09:54:49Z
DK9owO00h8Y,Gregor Gysi Rechnet KNALLHART Mit Der AfD Bei Lanz Ab!,DieLinke,2025-02-07T12:57:20Z
MHg8zeS8gX4,Wie die AfD über Hitler streitet | heute-show #shorts,ZDF heute-show,2025-02-28T16:22:41Z
UPnIYi6ukvc,Undercover in der AfD-Bubble. | ARD Story: Die TikTok-Armee der AfD | NEUE DOKU,ARD,2025-02-17T09:30:11Z
9QHA2yMmIH8,"Die Grünen tun, was sie der AfD vorwerfen (Prof. Dr. Rieck)",{ungeskriptet} by Ben,2025-02-26T17:00:08Z
E5fCMV4Fw-Q,Wer wählt die AfD? | #shorts #politbarometer2go #afd,ZDFheute Nachrichten,2025-02-14T14:00:25Z
lZn9PIODeD8,Das Wahlprogramm der AfD kurz erklärt,MrWissen2go,2025-02-13T19:42:32Z
aYnnPjzuP-s,Deutschland im Umgang mit der AfD überfordert? @die.weltwoche​,DACH Medien,2025-02-03T17:00:06Z
yui2U5PUqHY,ROGER BECKAMP (AfD): Migration außer Kontrolle?,Tim Gabel,2025-02-19T17:01:17Z
U0iS_-mpw8M,KANZLER DANK DER AFD?: Merz stellt klar: „Wir werden mit denen nicht zusammenarbeiten!“,WELT Nachrichtensender,2025-02-20T20:15:01Z
Q4qO66UeaXs,Unternehmer zerlegt Weidel #noafd,No AfD,2025-02-13T23:42:37Z
Ayn_DgvAfkQ,Gysi und Chrupalla streiten über AfD-Wahlprogramm  | Markus Lanz vom 05. Februar 2025,ZDFheute Nachrichten,2025-02-06T08:00:16Z
nFHmKwZo-tQ,"Was nun, Frau Weidel? | #shorts #weidel #nachrichten",ZDFheute Nachrichten,2025-02-11T14:01:03Z
bANIDHvkPM8,Das will die AfD für dich! #shorts,DIE DA OBEN!,2025-02-11T17:39:36Z
RVFfrVP4R2E,Was denken Israelis über die AfD? Eine überraschende Perspektive @WELTVideoTV,DACH Medien,2025-02-18T19:00:28Z
jYmVJZWAFAM,Bundestagswahl: Michel Friedman fordert: &quot;Streitet mit der AfD&quot;,DIE ZEIT ,2025-02-23T21:26:52Z
nDbYQ0d31hM,Gregor Gysi über die Brandmauer zur AfD,Tim Gabel,2025-02-12T17:01:06Z
MPfsTXZ_4Sg,Jan Schroeder berichtet von seinen Beobachtungen auf der AfD-Wahlparty. #AfD #Höcke #Weidel #CDU,The Pioneer,2025-02-24T07:42:25Z
Pseu_imA4M0,Anti-AfD Song im ÖRR #afd #örr #wahlkampf,konservativ und frei,2025-02-11T10:28:19Z
m8VF0tH6OD8,Von der SPD zur AfD: »Hier muss richtig aufgeräumt werden« | SPIEGEL TV Shorts,DER SPIEGEL,2025-02-27T07:00:35Z
whBxahDF-pM,BEST OF AFD (ARSCHKARTE FÜR DOOFE) | KALKOFES MATTSCHEIBE | KalkTV,KalkTV,2025-02-20T17:01:09Z
Mlbg03wx1YI,Will die AfD nur noch „biodeutsche“ Einwohner? #timgabelpodcast,Tim Gabel,2025-02-20T18:53:15Z
7PC9PWNVHiM,Was macht und will die AfD eigentlich auf TikTok? | ARD Story: Die TikTok-Armee der AfD | NEUE DOKU,ARD,2025-02-13T13:30:05Z
6EiieX6D3Qo,"Wahlsieger CDU, heimliche Gewinner AfD? @newstime.digital",DACH Medien,2025-02-23T23:30:02Z
8qE8TkrTCCQ,Ist die AfD eine legitime Alternative? - Bevor du wählst...,SPACE FROGS,2025-02-15T10:00:11Z
PlyN5l61wZ0,Markus Lanz - Der AFD Wahlsieg wurde hervorgesagt - Gerald Knaus 30.01.2025,Alienjäger02,2025-02-01T19:30:04Z
_vYOOBkIRPc,Hołownia w szarży na AfD i Konfederację: Ludzie by ich na taczkach wywozili,Wirtualna Polska,2025-02-25T13:01:18Z
4GOXkPhhpZQ,❌DA MUSS SOGAR FRAU WEIDEL LACHEN ❌ #aliceweidel #politik #afd #bundestag #chrupalla #spd #cdu #merz,Rich Kids of Wall Street ,2025-02-22T21:21:07Z
1ay-R6wUhJA,Göç karşıtı AfD&#39;yi destekleyen Türkler,DW Türkçe,2025-02-22T04:00:01Z
kS75T40054w,Gewalt hat keinen Platz in der Politik - AfD-Antrag zur Gewalt an Politikern @rtlwest,DACH Medien,2025-02-08T08:00:41Z
Pey4cWd8Bxo,Gregor Gysi Rechnet KNALLHART Mit Der AfD Ab!,DieLinke,2025-02-06T19:47:22Z
qfk82nuiruE,Rassismus vs. Alltagsrassismus #rassismus #afd #btw25,MDR Aktuell,2025-02-27T19:00:40Z
JFt9HGPC-6A,Por qué la ultraderechista AfD no formará parte del gobierno pese a ser segunda fuerza política,DW Español,2025-02-24T00:56:05Z
b6s8SqegLhE,Politiker lernen arabisch #bundestag #politik #nachrichten #neuwahlen #afd,Finanzfuchs,2025-02-14T05:00:39Z
JLPPWvzGEdk,AfD stärkste Partei am 23.2? 🤔,Marc Friedrich,2025-02-06T10:21:24Z
QrFAp5BZiZQ,"Wie will die AfD DAS finanzieren, Herr Chrupalla?",ARD,2025-02-18T10:00:23Z
o9s_yRaAyOc,Papaplatte über AfD #twitch #papaplatte #twitchdeutschland #wahlen #politik #afd #clips #streamer,Twitch Moments,2025-02-03T20:30:53Z
0gCEumEKo84,KI-Videos kann die #AfD nicht?! 🤔 #Politik #Wahlen #Bundestagswahl #KI #KIVideo #Video #KITools,KI-Campus,2025-02-18T09:00:01Z
dpfpo8Y91IQ,Lanz | #chrupalla (AfD) definiert Remigration #deutschland #politik #markuslanz #afd #remigration,Political Entertainment,2025-02-06T16:27:23Z
aoHLKefp__I,"🇩🇪 #Gelsenkirchen was lang links, maar nu kan de radicaal-rechtse #AfD daar de grootste worden",EenVandaag,2025-02-22T08:01:00Z
PRsF-yy6RGc,Friedrich #Merz und Alice #Weidel im Schlagabtausch zum Krieg in der #Ukraine #quadrell #shorts,RTL News,2025-02-16T22:05:08Z
44SgvcWwgxQ,#NGO #anfragen #AfD #Demokratie #RobinAlexander #CDU #CSU #SPD #Notlage #Sondervermögen,Berlin360°,2025-02-28T12:07:44Z
_cg0AkCmn_M,AfD-Welle und Linke-Wunder: Ost-Deutschland nach der Wahl | Doku,MDR Investigativ,2025-02-28T14:33:20Z
IMhNn8dn-qc,Alice Weidel knöpft sich die Grünen vor! 😂 - AfD-Fraktion im Bundestag,AfD-Fraktion Bundestag,2025-02-11T10:15:06Z
bZx6L5fTOWk,AfD-Mann fordert: Drogendealer raus aus den Parks,AfD Rheinland-Pfalz,2025-02-17T09:45:02Z
tpOrRNuyj64,Tino Chrupalla genialer Konter gegen ÖRR-Schranze #afd #shorts,Red Scorpion,2025-02-27T06:40:56Z
VuhH9gYUQIE,"Alice Weidel von der AfD teilt gegen Merz, Scholz und Habeck aus 💥😱 #politik #afd #cdu #grüne #spd",Kevin Beutler,2025-02-23T06:00:20Z
yDHtV_gBN5E,CZYM JEST AFD?!,Super Ring,2025-02-04T16:00:54Z
PFvt6GGVT9c,FDP-Chef Christian Lindner im Interview. #FDP #AfD #Bundestagswahlen #Proteste #Brandmauer,The Pioneer,2025-02-05T12:58:53Z
y7IZCwW-ZmE,»Dann haben wir die absolute Mehrheit«: AfD-Mann Krah im Wahlkampf | SPIEGEL TV Shorts,DER SPIEGEL,2025-02-20T13:01:33Z
VX9Rn-XbPfo,Gelöschte Lanz Szene #bundestag #politik #bundestagswahl2025 #afd #cdu #news,Finanzfuchs,2025-02-07T19:00:21Z
phN72Z7y3o4,Dit is de Duitse AfD-partij,RTL Nieuws,2025-02-13T15:01:09Z
rWE1FfsDjBQ,❌TV SKANDAL BEI WEIDEL ❌ #afd #politik #spd #chrupalla #merz #bundestag #scholz #aliceweidel,Rich Kids of Wall Street ,2025-02-03T22:55:25Z
W4TPyV3SxSk,❌PUTIN BRICHT SEIN SCHWEIGEN😲❌ #putin #politik #afd #chrupalla #spd #bundestag #merz #cdu #scholz,Rich Kids of Wall Street ,2025-02-17T13:15:43Z
T5dYKGgCVqU,„Die „Demos gegen Rechts“ sind eine bodenlose Frechheit!“ | Gabrielle Mailbeck (AfD),Deutschland Kurier,2025-02-20T17:40:54Z
I16eBXbAhrA,Dieter Nuhr bei Maischberger - AFD und Rechtsextremismus,Alienjäger02,2025-02-24T17:49:09Z
b-SRWBu9G-g,Dit is AfD-leider Alice Weidel,RTL Nieuws,2025-02-23T20:45:05Z
Id4-GDFxB3M,AfD 2025: Einschlägige Änderungen im Immo-Bereich‼️#bundestagswahl2025 #immobilien #afd #politik,Vermögensaufbau mit Immobilien,2025-02-17T12:15:45Z
eYctuPJUBgI,Warum ist die AfD so erfolgreich?,Geld für die Welt — Maurice Höfgen,2025-02-28T15:01:02Z
cpd05pqP574,Why Max (21) votes for the far-right AfD,ENTR en,2025-02-28T09:56:18Z
DJZB5D6iPgc,❌ALICE WEIDEL REDET KLARTEXT ❌ #aliceweidel #afd #politik #bundestag #cdu #chrupalla #spd #merz,Rich Kids of Wall Street ,2025-02-28T18:28:04Z
5GdAkfYBN2k,Junge AfD-Mutter zerlegt grüne Feministen! – Enxhi Seli-Zacharias (AfD),AfD-Fraktion NRW,2025-02-10T11:00:10Z
FiuLUz2UO-o,AfD: Almanya&#39;da yükselişteki aşırı sağcı parti,BBC News Türkçe,2025-02-18T16:00:17Z
Cb548iESEj8,Weidel AfD Prognose nach CDU SPD Grüne #shorts #afd #weidel,CF Global-Clips,2025-02-23T20:34:26Z
ZXCWRGUN-g4,"Armut, Absturz, AfD? So wählt der Brennpunkt | WDR Doku",WDR Doku,2025-02-13T17:00:42Z
m2wxq6D24dM,Wahlkampf-Finale | AfD macht Reiche reicher | Das Ende der Ukraine? | heute-show von 21.02.2025,ZDF heute-show,2025-02-21T21:39:15Z
GFyYnq10qRw,❌TRUMP FORDERT AFD KOALITION 😲❌ #politik #afd #trump #chrupalla #spd #bundestag #merz #scholz #cdu,Rich Kids of Wall Street ,2025-02-15T12:05:41Z
UsoPGRK476M,CDU nutzt jetzt Stimmen der AfD. na und?! #giounzensiert #cdu #afd,Gio unzensiert,2025-02-09T18:49:33Z
k8M_utK0_p4,NUR diese WAHL MACHT einen UNTERSCHIED! #afd #afdwählen #alternativefürdeutschland,Orlando Owen,2025-02-23T01:35:25Z
YW8AUx1HD9g,Mein Streit mit AfD-Chef Chrupalla! | hart aber fair 360,Geld für die Welt — Maurice Höfgen,2025-02-16T15:00:48Z
ciVJupSYTeA,Deutschland braucht die AFD,wayzero - Topic,2025-02-22T16:46:09Z
2-UPU00L8yw,The AfD: A more likely coalition partner now? | Berlin Briefing Podcast,DW News,2025-02-08T03:30:01Z
ITJsLn0LrGM,Was trennt CDU und AfD? Philipp Amthor und Bernd Baumann diskutieren | maischberger,tagesschau,2025-02-13T10:13:55Z
_idURByzaCQ,Kohle zu Strom: AfD will den Kohleausstieg stoppen  #Kohle #AfD #Energieversorgung #Klimawandel,MDR Aktuell,2025-02-11T17:00:43Z
gk2R_zzKkvc,❌HAT DIETER BOHLEN RECHT ? ❌ #afd #dieterbohlen #politik #spd #chrupalla #bundestag #merz #scholz,Rich Kids of Wall Street ,2025-02-05T16:23:06Z
PbGZZxuHOiw,Habt ihr es auch gehört?🫣 #afd #aliceweidel #politik #deutschland #remigration,Adlers Anstalt,2025-02-25T18:03:00Z
iYP_3_hm3J0,Wird die AfD an die Macht kommen? Undwas bedeutet das für Unternehmer &amp; Investoren? #afd  #cdu,Vanessa Wenk,2025-02-07T11:24:42Z
aGSA5V0uyjA,📢 Ilyen egy elegáns szabadságharcos! #mandiner #OrbánViktor #AfD #Németország,Mandiner,2025-02-13T09:00:01Z
AuVHBsXBm5Y,Das Volk will AfD und CDU Koalition! 😱 #politik #afd #cdu #aliceweidel #friedrichmerz,Kevin Beutler,2025-02-22T06:00:08Z
ZJrvmFMKeFk,Wie mächtig wird die #afd im #bundestag künftig sein? #bundestagswahl2025 #bundestagswahl #politik,faz,2025-02-27T15:55:41Z
1D_5uy85CLQ,"Zwischen Nazis, Wutbürgern &amp; Antifa💀 - ich war auf dem AFD-Wahlkampfauftakt...",marcant,2025-02-03T17:15:05Z
ktnR9tFHFpE,BUNDESTAGSWAHL: Das denken Israelis über die AfD in Deutschland! &quot;Bedrohung aber kann etwas ändern!&quot;,WELT Nachrichtensender,2025-02-17T15:01:07Z
XRZqTtlXsm0,❌PUTIN ÜBER 🇺🇸USA - DEUTSCHLAND 🇩🇪 VERHÄLTNISS ❌ #afd #politik #putin #spd #chrupalla #bundestag,Rich Kids of Wall Street ,2025-02-05T13:05:48Z
kUECCWoB4l4,"Gleichberechtigung, Demokratie, Wirtschaft: Tino Chrupalla (AfD) gegen alle I Hart aber fair 360",tagesschau,2025-02-15T20:04:29Z
